Year,Quarter,Month,Day,net profit,Revenue,net revenue,Tổng đơn hàng
2018,Qtr 1,January,24,623052.9854972825,3270861.0999999996,3220670.2899999996,103
2018,Qtr 1,January,25,450313.0756947763,2292214.0900000003,2232949.22,69
2018,Qtr 1,January,26,489814.59680134465,2897617.419999999,2833740.299999999,105
2018,Qtr 1,January,27,650093.1673815023,3679146.0499999993,3584806.639999999,105
2018,Qtr 1,January,28,670749.384835051,3128272.36,3033172.6399999997,106
2018,Qtr 1,January,29,1094866.4884661331,5358157.120000001,5098696.46,181
2018,Qtr 1,January,30,1086565.5418206314,5706924.49,5572710.340000001,202
2018,Qtr 1,January,31,802103.1316717032,5009601.429999998,4881092.289999998,162
2018,Qtr 1,February,1,656238.4552322046,3670728.789999998,3562512.799999998,135
2018,Qtr 1,February,2,749089.9524550227,4335229.67,4129181.3799999994,122
2018,Qtr 1,February,3,410672.71830975724,1981564.16,1934826.09,68
2018,Qtr 1,February,4,663966.6174525786,2874335.62,2813700.79,86
2018,Qtr 1,February,5,625069.4819385184,3144628.3599999994,3050795.6899999995,113
2018,Qtr 1,February,6,766299.0038542708,3339473.1500000013,3327834.8600000013,102
2018,Qtr 1,February,7,600678.6517256064,2815043.1499999994,2798357.0699999994,101
2018,Qtr 1,February,8,422436.3231706701,2150875.76,2103141.04,67
2018,Qtr 1,February,9,457691.14984804386,2144621.0100000007,2137059.3100000005,76
2018,Qtr 1,February,10,480310.6292195899,2584198.1499999994,2492204.3599999994,93
2018,Qtr 1,February,11,632529.3679468526,2988107.93,2795831.67,120
2018,Qtr 1,February,12,810804.3080883803,3645578.1199999996,3535550.7600000002,123
2018,Qtr 1,February,13,866999.3684764268,4466898.640000002,4322448.080000003,167
2018,Qtr 1,February,14,820553.0760475144,4234263.06,4072659.3599999994,134
2018,Qtr 1,February,15,609239.0795873894,3128927.359999999,2973526.5499999993,108
2018,Qtr 1,February,16,784300.7114536006,3513708.9199999995,3297791.87,115
2018,Qtr 1,February,17,893759.0048911809,4288838.72,4193380.049999999,133
2018,Qtr 1,February,18,733385.6178079491,3999058.030000002,3724439.3800000018,131
2018,Qtr 1,February,19,838652.6771717531,4239518.7299999995,4096179.4800000004,168
2018,Qtr 1,February,20,1064651.9710113208,5141504.219999999,5033011.929999999,186
2018,Qtr 1,February,21,750242.126369375,3915339.2900000005,3873200.4400000004,147
2018,Qtr 1,February,22,725073.3626084526,3093911.8000000003,3021380.12,123
2018,Qtr 1,February,23,736824.7301008598,3551765.0800000015,3513445.1700000013,125
2018,Qtr 1,February,24,648943.4231176779,3364498.2100000004,3235287.54,111
2018,Qtr 1,February,25,770107.3229660527,4047453.5999999996,3930363.7800000003,135
2018,Qtr 1,February,26,1400711.0377633246,7454594.009999998,7246641.839999998,300
2018,Qtr 1,February,27,1544103.6966896865,8483676.859999996,8200995.069999998,290
2018,Qtr 1,February,28,1734704.5316531544,8419521.409999995,8134525.799999996,280
2018,Qtr 1,March,1,1375957.8391036005,6994607.549999999,6781553.589999998,231
2018,Qtr 1,March,2,1229677.8051168837,5667423.07,5518619.399999999,194
2018,Qtr 1,March,3,208704.93319825883,1177076.3,1172493.05,41
2018,Qtr 1,March,4,430628.70742289437,2218712.31,2169534.6100000003,73
2018,Qtr 1,March,5,518569.4248197858,2782569.950000001,2716564.950000001,100
2018,Qtr 1,March,6,654169.0659649874,3203122.4099999997,3055766.7100000004,104
2018,Qtr 1,March,7,986498.740653624,4531098.020000001,4333209.950000001,145
2018,Qtr 1,March,8,542776.0910175699,3419972.829999999,3289980.6799999997,129
2018,Qtr 1,March,9,557011.6908527416,3335102.05,3184254.4899999998,110
2018,Qtr 1,March,10,642284.4573108632,3493734.610000001,3331555.5400000014,113
2018,Qtr 1,March,11,953761.4020713625,4439506.530000001,4174584.359999999,136
2018,Qtr 1,March,12,853732.0157179788,3653459.3700000015,3628088.870000001,142
2018,Qtr 1,March,13,975387.5335798792,5344808.380000001,5208534.540000001,193
2018,Qtr 1,March,14,1365262.0169576681,6918475.170000001,6743957.840000003,244
2018,Qtr 1,March,15,1411378.4641039749,6401269.199999997,6265066.099999999,225
2018,Qtr 1,March,16,925097.9010159236,4683092.25,4493011.659999999,170
2018,Qtr 1,March,17,1404094.9830867846,6919284.000000001,6777929.060000002,221
2018,Qtr 1,March,18,864307.8540109447,5632276.079999999,5300900.860000003,197
2018,Qtr 1,March,19,485796.10605762905,5314373.169999999,4855108.4799999995,194
2018,Qtr 1,March,20,462319.0285637223,6054738.3699999945,5392538.100000002,237
2018,Qtr 1,March,21,265587.8799051073,6860653.830000003,5994964.3299999945,268
2018,Qtr 1,March,22,-80575.92026254901,5548764.77,4659862.7200000025,214
2018,Qtr 1,March,23,-184037.15880860176,4008326.6499999994,3439098.600000001,166
2018,Qtr 1,March,24,-4596.524271389606,5340831.509999996,4402757.499999998,196
2018,Qtr 1,March,25,-71324.56676861175,4986560.999999999,4060613.1099999985,210
2018,Qtr 1,March,26,-220453.433832169,6192165.740000006,5235197.51,227
2018,Qtr 1,March,27,-146529.72705422604,6419377.489999996,5373639.369999999,286
2018,Qtr 1,March,28,-255625.70407851966,8582287.610000007,7155905.490000003,372
2018,Qtr 1,March,29,-188257.69109799794,7469957.259999997,6178938.7399999965,309
2018,Qtr 1,March,30,-195476.2931863531,12176690.890000008,10365335.610000001,498
2018,Qtr 1,March,31,-258421.81272761046,11305246.729999997,9650878.720000014,473
2018,Qtr 2,April,1,-371383.8532778301,9388600.199999994,7945603.859999999,387
2018,Qtr 2,April,2,-357196.17392543814,9557073.89000001,8204568.490000001,374
2018,Qtr 2,April,3,-183064.2872759405,9191004.11,7812321.050000006,374
2018,Qtr 2,April,4,-133058.92483469215,3771895.3200000003,3234103.7000000016,149
2018,Qtr 2,April,5,-16212.340140632572,2915055.9399999995,2522642.719999999,115
2018,Qtr 2,April,6,-26741.044884946004,3788627.68,3221338.6500000013,140
2018,Qtr 2,April,7,-64717.400541086674,4650087.250000001,3990442.349999999,162
2018,Qtr 2,April,8,-21442.13852189616,4317415.309999999,3670877.72,170
2018,Qtr 2,April,9,-153038.1315952777,4916546.479999999,4268428.409999997,224
2018,Qtr 2,April,10,-130829.57382267519,7144415.229999996,5897980.900000002,294
2018,Qtr 2,April,11,-99252.76363874174,5770474.360000003,4826967.9399999995,238
2018,Qtr 2,April,12,48696.71725065442,4925768.260000002,4242035.339999999,183
2018,Qtr 2,April,13,-95527.62397358104,4981732.829999999,4290778.1400000015,199
2018,Qtr 2,April,14,309702.219110807,5934960.89,5303908.460000003,238
2018,Qtr 2,April,15,873622.0994621908,5918107.93,5559566.540000001,219
2018,Qtr 2,April,16,1162066.65852716,7672576.960000011,7152654.13000001,275
2018,Qtr 2,April,17,1685957.430403428,9265443.579999998,8785334.169999998,347
2018,Qtr 2,April,18,1957336.5423680316,9519998.99,9235697.670000004,288
2018,Qtr 2,April,19,1467663.3495606591,6670677.389999999,6445894.499999999,225
2018,Qtr 2,April,20,1618936.2849086418,7920451.220000001,7355858.220000001,278
2018,Qtr 2,April,21,1534211.2241290961,6815378.009999999,6568905.7,237
2018,Qtr 2,April,22,1504731.7074430815,7080244.670000002,6672080.550000003,244
2018,Qtr 2,April,23,1865989.1858468405,8991635.450000001,8761675.690000001,306
2018,Qtr 2,April,24,1979830.498385345,10086673.280000001,9740850.600000001,371
2018,Qtr 2,April,25,1954526.0461254772,9547875.66,9359601.659999998,323
2018,Qtr 2,April,26,1429363.7106715778,7281885.079999998,6890636.54,259
2018,Qtr 2,April,27,1584599.6833204397,7916179.310000003,7592712.230000005,291
2018,Qtr 2,April,28,2312141.4982443005,10520005.010000007,10270838.310000002,372
2018,Qtr 2,April,29,2285990.333351406,12087965.629999992,11786003.449999994,479
2018,Qtr 2,April,30,2330565.420338837,12481987.639999993,12169014.629999992,459
2018,Qtr 2,May,1,2844152.180893421,13778926.529999992,13417619.469999995,533
2018,Qtr 2,May,2,2524240.6369013647,12795413.60000001,12272806.470000004,442
2018,Qtr 2,May,3,1727021.2274859997,9669015.31999999,9309243.529999986,324
2018,Qtr 2,May,4,637149.775135605,3081716.09,2998468.74,88
2018,Qtr 2,May,5,1021610.9860339315,4882374.549999997,4741409.139999998,167
2018,Qtr 2,May,6,983173.5753033862,4852630.600000001,4736205.4,173
2018,Qtr 2,May,7,1141187.3092659246,5630735.5699999975,5563214.019999999,210
2018,Qtr 2,May,8,1164473.894668956,5961711.29,5784683.139999999,239
2018,Qtr 2,May,9,1727584.643969527,8279640.259999995,8006130.199999995,297
2018,Qtr 2,May,10,1442013.4792897522,7249267.200000005,7032262.720000004,271
2018,Qtr 2,May,11,1198843.870371373,5964734.790000001,5811910.620000003,222
2018,Qtr 2,May,12,1156140.9861425268,5794570.93,5643118.66,220
2018,Qtr 2,May,13,1224453.28813059,5926369.440000002,5631607.14,241
2018,Qtr 2,May,14,1474092.4629792399,7023913.459999998,6934813.679999998,263
2018,Qtr 2,May,15,1764060.1467240134,8789772.309999997,8466147.26,340
2018,Qtr 2,May,16,1976793.7269887673,9438218.760000004,9246942.980000004,366
2018,Qtr 2,May,17,2075348.3950326086,9816742.129999999,9546119.629999999,377
2018,Qtr 2,May,18,1464240.19875483,7355050.999999999,6984716.709999996,271
2018,Qtr 2,May,19,1283930.0719962015,6938871.769999998,6716180.769999998,265
2018,Qtr 2,May,20,1826036.4580697205,8653992.040000001,8387555.969999999,300
2018,Qtr 2,May,21,1245175.93924654,6241809.140000001,6082688.270000002,240
2018,Qtr 2,May,22,1719528.430458058,7906694.11,7699561.340000001,305
2018,Qtr 2,May,23,2388057.0867149034,11829779.930000005,11305171.600000009,434
2018,Qtr 2,May,24,1844822.3975644656,9070168.219999993,8682094.839999996,337
2018,Qtr 2,May,25,1324529.4519202933,6498399.180000002,6318606.11,237
2018,Qtr 2,May,26,999423.4393970147,5628389.590000005,5542286.350000005,192
2018,Qtr 2,May,27,1245631.029493268,6418237.009999999,6212957.869999998,239
2018,Qtr 2,May,28,1568033.3641475572,7460283.650000001,7162388.180000001,278
2018,Qtr 2,May,29,2311046.322252588,10370169.979999995,9809649.979999999,385
2018,Qtr 2,May,30,4266961.734641016,21035885.939999994,20216439.959999997,803
2018,Qtr 2,May,31,3630535.3762906897,19360091.55000001,18610591.86000002,782
2018,Qtr 2,June,1,3927519.860701766,19352556.310000006,18826360.039999995,725
2018,Qtr 2,June,2,3762510.276098772,17631191.999999993,17004451.429999996,646
2018,Qtr 2,June,3,2857803.602481472,14065313.460000016,13215195.00000001,552
2018,Qtr 2,June,4,913675.9268847058,4448295.970000001,4137035.41,190
2018,Qtr 2,June,5,1198312.5150773157,5660126.010000001,5370600.620000001,234
2018,Qtr 2,June,6,1301376.0053659773,6306558.029999993,6066387.7499999935,245
2018,Qtr 2,June,7,936568.0835300701,4523493.869999998,4389000.1099999985,180
2018,Qtr 2,June,8,1275826.340743993,5863271.2299999995,5730597,225
2018,Qtr 2,June,9,1520374.117029349,7027730.350000004,6766436.900000001,260
2018,Qtr 2,June,10,1194149.8555624387,6333777.670000002,6185832.410000003,239
2018,Qtr 2,June,11,1456899.0912660528,7827711.049999997,7692353.409999998,298
2018,Qtr 2,June,12,1713774.6244493234,9002234.739999995,8710112.100000003,370
2018,Qtr 2,June,13,1787858.6543808505,9047626.880000008,8826252.950000005,345
2018,Qtr 2,June,14,1602338.763576419,6994969.989999996,6827333.709999998,268
2018,Qtr 2,June,15,1386011.084121568,7285376.350000002,7005547.400000001,283
2018,Qtr 2,June,16,2026191.4592187554,9672566.410000006,9391207.260000004,329
2018,Qtr 2,June,17,1793364.7099026158,8321304.970000003,8065660.590000003,311
2018,Qtr 2,June,18,2066509.269471146,9578590.600000003,9353028.220000003,369
2018,Qtr 2,June,19,2025993.4538688282,10591854.270000005,10386956.540000003,408
2018,Qtr 2,June,20,2067299.7623462342,10520458.860000009,10204730.130000005,369
2018,Qtr 2,June,21,1596720.3259359745,7964727.379999999,7841641.329999997,278
2018,Qtr 2,June,22,1591711.3620464571,7890035.699999999,7663608.699999999,300
2018,Qtr 2,June,23,948182.8641795819,7994556.529999995,7362526.609999997,308
2018,Qtr 2,June,24,192479.75090183603,7307251.219999999,6157328.829999999,296
2018,Qtr 2,June,25,-638867.3981609439,8756660.420000002,7367204.479999995,386
2018,Qtr 2,June,26,-824271.0474153229,11006249.240000002,8835699.000000004,501
2018,Qtr 2,June,27,-1786462.8070085952,11137651.419999996,8837024.680000003,488
2018,Qtr 2,June,28,-1340547.0669328263,8523286.419999996,6683624.98,425
2018,Qtr 2,June,29,-1697408.320690823,12540460.059999995,10059322.209999992,563
2018,Qtr 2,June,30,-1559774.483230527,10083795.689999998,7971500.289999992,460
2018,Qtr 3,July,1,-1277773.1888526846,8830377.170000006,7004368.380000004,414
2018,Qtr 3,July,2,-1117571.179192126,8070014.230000001,6444318.550000002,386
2018,Qtr 3,July,3,-1232673.6417499268,9066220.740000006,7212762.579999998,404
2018,Qtr 3,July,4,-308851.8299285526,2096565.2000000004,1657979.5800000005,104
2018,Qtr 3,July,5,-413091.2017745349,2959370.059999999,2295742.5499999993,132
2018,Qtr 3,July,6,-368695.5337074163,2066340.2999999996,1658698.6899999997,77
2018,Qtr 3,July,7,-497769.706200262,3253556.0700000008,2599007.2999999993,127
2018,Qtr 3,July,8,-454768.1151242911,2752144.2000000007,2096904.14,133
2018,Qtr 3,July,9,-573276.7876477671,4430764.609999997,3569237.4399999985,195
2018,Qtr 3,July,10,-630764.4257822149,5230294.960000003,4125928.990000001,224
2018,Qtr 3,July,11,-891655.6459268425,6502831.069999998,5176048.059999999,285
2018,Qtr 3,July,12,-955918.2518876271,6228668.470000002,4877923.58,238
2018,Qtr 3,July,13,-710443.6109323618,4250921.3999999985,3364826.019999999,197
2018,Qtr 3,July,14,-798407.752647655,4872921.340000002,3892849.6299999985,218
2018,Qtr 3,July,15,-824073.3841636702,5422990.13,4287450.21,233
2018,Qtr 3,July,16,-605416.5132206634,5053892.120000004,3870595.6600000006,224
2018,Qtr 3,July,17,-704256.3952152941,5729370.259999995,4437242.660000002,247
2018,Qtr 3,July,18,-1256365.9100807826,7739072.590000001,5998801.900000003,339
2018,Qtr 3,July,19,-724106.938605386,6295139.410000005,4875411.470000002,267
2018,Qtr 3,July,20,-239925.69019674102,5770549.770000002,4776187.43,226
2018,Qtr 3,July,21,168137.12787058376,4949198.499999997,4333011.690000001,205
2018,Qtr 3,July,22,541726.4306508921,5666159.449999997,5213914.55,222
2018,Qtr 3,July,23,1232188.887814628,6175265.770000004,5835505.160000006,223
2018,Qtr 3,July,24,1476745.7429086627,6850418.47,6646440.459999998,238
2018,Qtr 3,July,25,1683226.1635552,7968896.980000006,7766869.720000005,302
2018,Qtr 3,July,26,1233674.8434622032,6463508.3199999975,6378033.119999999,242
2018,Qtr 3,July,27,1038528.8336215513,5214850.159999998,5007544.2,200
2018,Qtr 3,July,28,1213784.4759551636,6313222.5,6167723.7,205
2018,Qtr 3,July,29,1277421.238529992,6637162.28,6393391.190000001,240
2018,Qtr 3,July,30,1562169.432226231,7314460.759999998,7135199.289999998,264
2018,Qtr 3,July,31,2567964.7023299215,12565833.460000005,12258649.590000005,441
2018,Qtr 3,August,1,2834743.2044496317,13786351.909999998,13422198.25,462
2018,Qtr 3,August,2,2087871.019245739,10122290.86999999,9888050.049999993,368
2018,Qtr 3,August,3,1923359.6667703947,9026931.620000001,8618475.830000002,290
2018,Qtr 3,August,4,1327595.3559924557,6885318.139999998,6637357.6899999995,253
2018,Qtr 3,August,5,614431.5702441838,3117800.1199999987,3042316.4499999983,113
2018,Qtr 3,August,6,869110.0679033115,3924563.5500000007,3875421.9000000013,130
2018,Qtr 3,August,7,872639.9082513942,4220645.66,4142425.7399999993,153
2018,Qtr 3,August,8,1004346.5579585829,4676415.869999998,4495663.529999999,156
2018,Qtr 3,August,9,967251.0827311062,4953056.860000001,4859010.58,170
2018,Qtr 3,August,10,824998.4335002884,3705554.890000001,3591754.2700000023,134
2018,Qtr 3,August,11,990955.152463444,4591065.719999999,4569720.419999999,148
2018,Qtr 3,August,12,843604.3317566331,4030885.81,3868980.189999999,138
2018,Qtr 3,August,13,938268.5532031866,4244815.28,4144940.8100000005,156
2018,Qtr 3,August,14,1239747.7156054685,6078082.700000003,5673041.670000004,184
2018,Qtr 3,August,15,1228785.6452578935,6065211.179999998,5797309.4399999995,210
2018,Qtr 3,August,16,1288362.9522047462,5359971.759999999,5194137.289999998,191
2018,Qtr 3,August,17,846158.8490199642,4314679.6099999985,4233279.929999999,148
2018,Qtr 3,August,18,1045124.6758859702,4984978.6099999985,4842512.129999999,164
2018,Qtr 3,August,19,1095755.44367378,4987390.500000003,4791793.400000004,170
2018,Qtr 3,August,20,1035817.6824876359,4896843.630000001,4776511.95,173
2018,Qtr 3,August,21,1241125.7599997965,5971341.329999999,5720687.07,206
2018,Qtr 3,August,22,1321523.5258573534,7138765.039999999,6714712.699999997,224
2018,Qtr 3,August,23,1090454.8975031879,5392520.4399999995,5244661.929999998,167
2018,Qtr 3,August,24,674859.5336984227,3329330.379999999,3227721.6099999985,120
2018,Qtr 3,August,25,837805.7260354331,4722693.620000001,4523691.780000001,141
2018,Qtr 3,August,26,971064.22745104,4717920.919999999,4705590.529999999,155
2018,Qtr 3,August,27,1328853.141691096,6151109.31,5937215.429999999,187
2018,Qtr 3,August,28,2208114.4243394476,12243963.67,11908498.209999999,384
2018,Qtr 3,August,29,1981646.3552352202,10488146.98,10098474.699999997,359
2018,Qtr 3,August,30,2220541.8701237957,11029296.400000006,10373619.870000005,350
2018,Qtr 3,August,31,1656312.3931225014,9864285.249999996,9468918.85,306
2018,Qtr 3,September,1,1318431.890291149,8834290.530000001,8339450.389999999,300
2018,Qtr 3,September,2,166848.94870221877,2988786.749999999,2576319.4399999985,121
2018,Qtr 3,September,3,102167.5153195493,3730127.969999999,3263227.8200000026,125
2018,Qtr 3,September,4,31285.77065761269,2942747.97,2565815.420000001,89
2018,Qtr 3,September,5,62809.56524407997,2721626.6300000013,2361279.15,89
2018,Qtr 3,September,6,22988.14859982426,2220736.04,1917864.34,82
2018,Qtr 3,September,7,164348.79550203585,2829342.14,2426438.21,110
2018,Qtr 3,September,8,-32915.710171766514,3146674.1199999996,2663013.3999999994,107
2018,Qtr 3,September,9,149899.7707019819,4437991.310000001,3859954.1700000037,172
2018,Qtr 3,September,10,55478.773263674586,3518686.7599999993,3091698.189999999,131
2018,Qtr 3,September,11,678.4148799376744,2737148.8199999994,2347819.770000001,98
2018,Qtr 3,September,12,42878.6913549466,3907657.89,3486152.3999999994,124
2018,Qtr 3,September,13,39945.42364590772,3198359.9800000014,2811441.389999999,104
2018,Qtr 3,September,14,-71940.22401462596,3813941.91,3173809.1200000015,118
2018,Qtr 3,September,15,141591.56837211753,3182906.6199999996,2757299.19,139
2018,Qtr 3,September,16,-63555.635660249114,4555367.339999999,3919436.0100000007,158
2018,Qtr 3,September,17,135915.84984435653,3684035.3300000005,3273161.909999998,137
2018,Qtr 3,September,18,44891.167865862924,3511249.8000000003,3038920.149999999,120
2018,Qtr 3,September,19,37284.64160823759,3203671.4100000006,2827475.2700000005,116
2018,Qtr 3,September,20,42771.667266334756,2967505.4700000007,2603790.9899999993,113
2018,Qtr 3,September,21,-3796.622749125134,3431016.210000001,2937077.119999999,111
2018,Qtr 3,September,22,101019.05794935541,3085906.419999999,2652971.159999999,114
2018,Qtr 3,September,23,-66830.29707354997,4892505.92,4133152.6099999975,173
2018,Qtr 3,September,24,18291.393488635775,4916532.679999999,4273884.03,148
2018,Qtr 3,September,25,81305.81254958519,3858588.4800000004,3386564.569999999,120
2018,Qtr 3,September,26,202178.38959481358,4762891.609999999,4227948.500000001,161
2018,Qtr 3,September,27,45666.13700605144,5609192.49,4785043.559999999,197
2018,Qtr 3,September,28,49301.07605701435,5221949.72,4533711.880000001,185
2018,Qtr 3,September,29,287704.4941653389,5136639.3400000045,4517020.590000002,179
2018,Qtr 3,September,30,386433.48120041704,5451627.490000004,4899642.940000001,188
2018,Qtr 4,October,1,246288.25239199252,4766227.199999997,4189249.8500000006,163
2018,Qtr 4,October,2,443342.400666229,1807247.8399999996,1775249.98,64
2018,Qtr 4,October,3,376017.0827743863,1798411.4000000004,1765480.3500000006,57
2018,Qtr 4,October,4,585699.23002419,2726313.5999999996,2726313.5999999996,67
2018,Qtr 4,October,5,565441.2162639634,2491294.3399999994,2456628.4299999992,82
2018,Qtr 4,October,6,478638.48918544606,2157385.6,2076809.5199999998,83
2018,Qtr 4,October,7,680180.4482118154,2820202.87,2713875.2699999996,89
2018,Qtr 4,October,8,638739.2853434439,3075660.75,2957425.6400000006,104
2018,Qtr 4,October,9,562647.089929562,2768213.46,2721727.03,87
2018,Qtr 4,October,10,396348.9149526451,1759060.3000000005,1718221.9500000004,56
2018,Qtr 4,October,11,478152.06916620856,2288675.2800000003,2219651.1100000003,70
2018,Qtr 4,October,12,668155.3025234563,3804774.5100000007,3657414.890000001,110
2018,Qtr 4,October,13,713807.9665996446,3486645.25,3391091.6999999993,97
2018,Qtr 4,October,14,772279.4916429037,3516624.21,3412819.479999999,104
2018,Qtr 4,October,15,769269.4492613198,3593428.630000001,3496059.8600000003,126
2018,Qtr 4,October,16,894042.2822096877,4126610.4799999995,4081701.5899999994,132
2018,Qtr 4,October,17,467932.8325818923,2193280.7899999996,2126930.5199999996,74
2018,Qtr 4,October,18,537398.4790041168,2364712.7399999993,2250637.2599999993,72
2018,Qtr 4,October,19,558411.9356915983,2753648.170000001,2665677.1400000006,96
2018,Qtr 4,October,20,615510.7761771533,3107437.909999999,2991567.3599999994,94
2018,Qtr 4,October,21,630427.413556577,2965006.459999998,2788061.509999998,123
2018,Qtr 4,October,22,664739.4895028888,3760345.3199999994,3748139.0699999994,118
2018,Qtr 4,October,23,617596.939307162,3241742.109999998,3186658.779999998,118
2018,Qtr 4,October,24,554895.760766827,2388950.390000001,2275858.0300000003,85
2018,Qtr 4,October,25,485207.73859227606,2299041.8800000004,2253777.64,79
2018,Qtr 4,October,26,595159.2400715072,2982451.4100000006,2859260.79,99
2018,Qtr 4,October,27,715391.8785461034,3517566.829999999,3405855.8299999987,121
2018,Qtr 4,October,28,889380.69991632,5182721.799999999,4878534.489999999,165
2018,Qtr 4,October,29,1252049.044570462,6206051.389999999,5870088.899999998,197
2018,Qtr 4,October,30,1042207.7786084869,5647021.760000001,5310354.369999999,161
2018,Qtr 4,October,31,1012736.2913091716,5340696.760000003,5131945.070000002,170
2018,Qtr 4,November,1,888394.6479177764,4107230.1000000015,3942423.480000002,130
2018,Qtr 4,November,2,329485.7376389807,1332091.2000000004,1252891.4100000001,49
2018,Qtr 4,November,3,344944.6650250598,1775113.5500000005,1771722.3900000004,65
2018,Qtr 4,November,4,481634.35579993564,2595301.1699999995,2541612.84,80
2018,Qtr 4,November,5,591506.771672033,2667990.750000001,2598607.9100000006,87
2018,Qtr 4,November,6,358149.33613549126,2019349.9300000002,2003198.6600000001,61
2018,Qtr 4,November,7,367136.8512193373,2141247.6700000004,2087857.7200000002,63
2018,Qtr 4,November,8,397961.2529377034,1922393.6499999997,1863977.89,60
2018,Qtr 4,November,9,561125.5170492952,2619129.2899999996,2527397.55,73
2018,Qtr 4,November,10,483525.0072950609,2402388.2700000005,2348731.58,71
2018,Qtr 4,November,11,722833.211334976,3568388.14,3457859.86,111
2018,Qtr 4,November,12,460162.3594824217,2517159.7199999997,2478594.5499999993,90
2018,Qtr 4,November,13,374834.7585375836,1925203.5999999999,1866512.5199999998,64
2018,Qtr 4,November,14,437539.1071101902,1687382.4500000011,1615954.9000000008,71
2018,Qtr 4,November,15,489512.22420980845,2121197.7099999995,2067252.1799999997,70
2018,Qtr 4,November,16,406531.1359518636,2076750.809999999,2016025.169999999,87
2018,Qtr 4,November,17,418199.73360452324,2070851.42,1892522.1400000001,71
2018,Qtr 4,November,18,468870.9610149421,3630560.3,3308193.1300000013,128
2018,Qtr 4,November,19,248811.8800536919,2181387.3000000003,2042371.0300000003,70
2018,Qtr 4,November,20,81152.68768503214,2506512.21,2254515.6899999995,84
2018,Qtr 4,November,21,-260569.5901278478,1870994.0099999995,1552544.4700000004,75
2018,Qtr 4,November,22,-288056.85087472864,1728337.6800000002,1294699.26,73
2018,Qtr 4,November,23,-337651.5048739937,1647035.1099999999,1312296.9000000001,72
2018,Qtr 4,November,24,-291859.7358350899,1991985.2600000002,1552390.4599999993,88
2018,Qtr 4,November,25,-362079.35116104793,2128670.7899999996,1575927.2599999995,101
2018,Qtr 4,November,26,-388437.0649902227,2543960.9600000004,1991432.0699999991,104
2018,Qtr 4,November,27,-313611.7885796639,2369522.3299999996,1797164.8799999997,116
2018,Qtr 4,November,28,-358445.0600093434,1751071.6799999997,1297915.17,81
2018,Qtr 4,November,29,-320635.717855898,2226459.0900000003,1614898.7600000002,116
2018,Qtr 4,November,30,-403931.60407455947,2073554.14,1521622.99,107
2018,Qtr 4,December,1,-244483.34148265922,1229415.8499999996,925947.3700000007,82
2018,Qtr 4,December,2,-169178.45457149122,977052.29,766671.72,59
2018,Qtr 4,December,3,-258722.8863655519,1855981.2500000005,1378365.8,86
2018,Qtr 4,December,4,-226432.58591325616,1613170.1400000001,1277606.4299999997,67
2018,Qtr 4,December,5,-166592.40469815506,1093318.7400000002,780459.2199999999,50
2018,Qtr 4,December,6,-192069.79599276782,942014.91,743062.1100000002,51
2018,Qtr 4,December,7,-240838.4000723903,1217340.2200000002,919434.2199999999,68
2018,Qtr 4,December,8,-263992.556860256,1455087.5899999999,1115538.46,67
2018,Qtr 4,December,9,-317904.619006468,1857487.8700000006,1427206.52,88
2018,Qtr 4,December,10,-308837.8278721188,1719022.3699999996,1229364.0700000003,88
2018,Qtr 4,December,11,-338697.57013578987,1670763.8299999994,1295115.19,89
2018,Qtr 4,December,12,-257598.49100024128,1416824.2700000003,1008015.0600000002,81
2018,Qtr 4,December,13,-351236.52775847126,1633204.06,1261526.76,92
2018,Qtr 4,December,14,-315990.2564386832,1986080.5999999994,1523383.6900000004,79
2018,Qtr 4,December,15,-235869.651118429,1761139.67,1387888.77,94
2018,Qtr 4,December,16,-410585.0068441987,1956185.0799999994,1553950.5700000005,94
2018,Qtr 4,December,17,-428161.42593250686,1982219.93,1551562.6099999999,124
2018,Qtr 4,December,18,-278287.2001446482,1937263.3499999999,1516451.37,124
2018,Qtr 4,December,19,-298938.2353672143,1548668.19,1238934.5200000005,78
2018,Qtr 4,December,20,-266970.6528097889,2117909.5600000005,1686940.8899999994,100
2018,Qtr 4,December,21,-316124.8852812871,1819021.51,1376965.3499999999,99
2018,Qtr 4,December,22,-242880.2775177812,1519233.98,1137778.2799999998,96
2018,Qtr 4,December,23,-213009.31981955125,1221387.72,907713.1000000002,86
2018,Qtr 4,December,24,-368335.43385006255,2110373.4299999997,1669490.7200000004,116
2018,Qtr 4,December,25,-206345.3309891835,1417992.09,1060960.9699999997,87
2018,Qtr 4,December,26,-316592.2345243448,1989426.1600000004,1583630.2999999998,115
2018,Qtr 4,December,27,-435518.03033791034,2424818.53,1844020.0199999998,128
2018,Qtr 4,December,28,-837710.7152633469,4661406.029999997,3598181.99,230
2018,Qtr 4,December,29,-902466.0265512831,4633204.61,3498258.5899999985,230
2018,Qtr 4,December,30,-590040.0337499616,3990593.9900000007,3146578.5799999987,211
2018,Qtr 4,December,31,-648684.6682072085,3827364.7799999993,3038641.8200000003,182
2019,Qtr 1,January,1,-426053.3597475974,2430742.1,1989366.9400000002,119
2019,Qtr 1,January,2,241819.83957226732,857486.8,807848.25,35
2019,Qtr 1,January,3,163840.27065645315,1095516.84,1095516.84,40
2019,Qtr 1,January,4,319009.11784802825,1356732.4400000002,1300878.6700000004,50
