product_id,product_name,category,segment,order_status,order_count
1937,UrbanVN RP-12,Outdoor,Activewear,paid,9
383,LotusWear UE-04,Streetwear,Performance,cancelled,9
1991,UrbanVN RS-10,Outdoor,Premium,shipped,9
238,LotusWear UR-10,Streetwear,Standard,cancelled,9
980,HanoiStreet UC-43,Streetwear,Everyday,cancelled,9
1539,VietMode RP-31,Outdoor,Activewear,shipped,9
201,IndigoViet UM-03,Streetwear,Balanced,returned,9
602,SaigonFlex UC-67,Streetwear,Everyday,cancelled,9
2360,VietMotion UC-08,Streetwear,Everyday,paid,9
239,LotusWear UR-11,Streetwear,Standard,returned,9
658,SaigonFlex UC-23,Streetwear,Everyday,cancelled,9
2223,VietMotion RP-20,Outdoor,Activewear,paid,9
2066,UrbanVN UC-01,Streetwear,Everyday,shipped,9
1999,UrbanVN UR-02,Streetwear,Standard,cancelled,9
401,SaigonFlex UM-06,Streetwear,Balanced,cancelled,9
649,SaigonFlex UC-14,Streetwear,Everyday,cancelled,9
644,SaigonFlex UC-09,Streetwear,Everyday,created,9
656,SaigonFlex UC-21,Streetwear,Everyday,paid,9
656,SaigonFlex UC-21,Streetwear,Everyday,shipped,9
1898,BambooCraft UC-17,Streetwear,Everyday,cancelled,9
1905,BambooCraft UC-24,Streetwear,Everyday,paid,9
1906,BambooCraft UC-25,Streetwear,Everyday,cancelled,9
1850,SaigonCore YY-45,GenZ,Trendy,paid,9
1082,MekongFit RP-28,Outdoor,Activewear,returned,9
1116,MekongFit RS-04,Outdoor,Premium,created,9
1114,MekongFit RS-02,Outdoor,Premium,created,9
1069,MekongFit RP-15,Outdoor,Activewear,paid,9
1940,UrbanVN RP-15,Outdoor,Activewear,returned,9
1942,UrbanVN RP-17,Outdoor,Activewear,shipped,9
1231,MekongFit UC-33,Streetwear,Everyday,shipped,9
1730,SaigonCore MA-05,Casual,All-weather,delivered,9
573,SaigonFlex UC-38,Streetwear,Everyday,paid,9
563,SaigonFlex UC-28,Streetwear,Everyday,shipped,9
1391,VietMode RP-83,Outdoor,Activewear,created,9
1118,MekongFit RS-06,Outdoor,Premium,created,9
517,SaigonFlex UE-05,Streetwear,Performance,cancelled,9
1127,MekongFit UM-04,Streetwear,Balanced,cancelled,9
575,SaigonFlex UC-40,Streetwear,Everyday,paid,9
2204,VietMotion RP-01,Outdoor,Activewear,created,9
575,SaigonFlex UC-40,Streetwear,Everyday,shipped,9
576,SaigonFlex UC-41,Streetwear,Everyday,cancelled,9
1058,MekongFit RP-04,Outdoor,Activewear,shipped,9
2189,VietMotion MA-03,Casual,All-weather,paid,9
1541,VietMode RP-33,Outdoor,Activewear,shipped,9
1539,VietMode RP-31,Outdoor,Activewear,returned,9
2093,UrbanVN UC-28,Streetwear,Everyday,paid,9
1588,VietMode RS-26,Outdoor,Premium,cancelled,9
163,DragonWear UR-34,Streetwear,Standard,shipped,9
165,DragonWear UR-36,Streetwear,Standard,paid,9
2005,UrbanVN UR-08,Streetwear,Standard,returned,9
655,SaigonFlex UC-20,Streetwear,Everyday,cancelled,9
2368,VietMotion UC-16,Streetwear,Everyday,created,9
1541,VietMode RP-33,Outdoor,Activewear,paid,9
2365,VietMotion UC-13,Streetwear,Everyday,paid,9
555,SaigonFlex UC-20,Streetwear,Everyday,shipped,9
803,HanoiStreet RS-07,Outdoor,Premium,paid,8
430,SaigonFlex UM-35,Streetwear,Balanced,cancelled,8
431,SaigonFlex UM-36,Streetwear,Balanced,created,8
9,DragonWear MA-09,Casual,All-weather,paid,8
899,HanoiStreet UE-08,Streetwear,Performance,cancelled,8
895,HanoiStreet UE-04,Streetwear,Performance,shipped,8
807,HanoiStreet RS-11,Outdoor,Premium,shipped,8
740,HanoiStreet RP-28,Outdoor,Activewear,cancelled,8
730,HanoiStreet RP-18,Outdoor,Activewear,created,8
2145,PhoenixWear UR-21,Streetwear,Standard,paid,8
2145,PhoenixWear UR-21,Streetwear,Standard,shipped,8
2144,PhoenixWear UR-20,Streetwear,Standard,paid,8
427,SaigonFlex UM-32,Streetwear,Balanced,cancelled,8
1230,MekongFit UC-32,Streetwear,Everyday,paid,8
419,SaigonFlex UM-24,Streetwear,Balanced,cancelled,8
1767,SaigonCore UE-02,Streetwear,Performance,delivered,8
2134,PhoenixWear UR-10,Streetwear,Standard,cancelled,8
2385,VietMotion UC-33,Streetwear,Everyday,paid,8
2391,VietMotion UC-39,Streetwear,Everyday,created,8
2082,UrbanVN UC-17,Streetwear,Everyday,created,8
1433,VietMode RP-25,Outdoor,Activewear,paid,8
1111,MekongFit RP-57,Outdoor,Activewear,returned,8
539,SaigonFlex UC-04,Streetwear,Everyday,returned,8
1110,MekongFit RP-56,Outdoor,Activewear,paid,8
1407,VietMode RP-99,Outdoor,Activewear,cancelled,8
557,SaigonFlex UC-22,Streetwear,Everyday,paid,8
2076,UrbanVN UC-11,Streetwear,Everyday,paid,8
2076,UrbanVN UC-11,Streetwear,Everyday,shipped,8
645,SaigonFlex UC-10,Streetwear,Everyday,cancelled,8
971,HanoiStreet UC-34,Streetwear,Everyday,returned,8
1588,VietMode RS-26,Outdoor,Premium,returned,8
1592,VietMode RS-30,Outdoor,Premium,delivered,8
1891,BambooCraft UC-10,Streetwear,Everyday,delivered,8
479,SaigonFlex UM-84,Streetwear,Balanced,cancelled,8
947,HanoiStreet UC-10,Streetwear,Everyday,paid,8
948,HanoiStreet UC-11,Streetwear,Everyday,returned,8
1176,MekongFit UE-12,Streetwear,Performance,delivered,8
488,SaigonFlex UM-93,Streetwear,Balanced,paid,8
1012,HanoiStreet YY-13,GenZ,Trendy,shipped,8
1539,VietMode RP-31,Outdoor,Activewear,paid,8
1901,BambooCraft UC-20,Streetwear,Everyday,delivered,8
1562,VietMode RP-54,Outdoor,Activewear,delivered,8
2241,VietMotion RP-38,Outdoor,Activewear,paid,8
660,SaigonFlex UC-25,Streetwear,Everyday,created,8
489,SaigonFlex UM-94,Streetwear,Balanced,shipped,8
2067,UrbanVN UC-02,Streetwear,Everyday,created,8
1342,VietMode RP-34,Outdoor,Activewear,cancelled,8
1013,HanoiStreet YY-14,GenZ,Trendy,shipped,8
237,LotusWear UR-09,Streetwear,Standard,returned,8
2177,PhoenixWear UC-07,Streetwear,Everyday,cancelled,8
979,HanoiStreet UC-42,Streetwear,Everyday,returned,8
201,IndigoViet UM-03,Streetwear,Balanced,shipped,8
2180,PhoenixWear UC-10,Streetwear,Everyday,paid,8
2092,UrbanVN UC-27,Streetwear,Everyday,shipped,8
1528,VietMode RP-20,Outdoor,Activewear,returned,8
2097,UrbanVN YY-01,GenZ,Trendy,shipped,8
959,HanoiStreet UC-22,Streetwear,Everyday,returned,8
2103,PhoenixWear MA-02,Casual,All-weather,cancelled,8
173,DragonWear UE-01,Streetwear,Performance,delivered,8
163,DragonWear UR-34,Streetwear,Standard,paid,8
1680,VietMode UE-10,Streetwear,Performance,cancelled,8
684,SaigonFlex UC-49,Streetwear,Everyday,paid,8
930,HanoiStreet UE-39,Streetwear,Performance,shipped,8
1875,BambooCraft UM-13,Streetwear,Balanced,paid,8
405,SaigonFlex UM-10,Streetwear,Balanced,paid,8
2036,UrbanVN UR-39,Streetwear,Standard,paid,8
2227,VietMotion RP-24,Outdoor,Activewear,returned,8
942,HanoiStreet UC-05,Streetwear,Everyday,returned,8
942,HanoiStreet UC-05,Streetwear,Everyday,shipped,8
1886,BambooCraft UC-05,Streetwear,Everyday,cancelled,8
1640,VietMode RS-78,Outdoor,Premium,returned,8
1496,VietMode RP-88,Outdoor,Activewear,paid,8
1490,VietMode RP-82,Outdoor,Activewear,paid,8
502,SaigonFlex UM-07,Streetwear,Balanced,created,8
1126,MekongFit UM-03,Streetwear,Balanced,cancelled,8
1002,HanoiStreet YY-03,GenZ,Trendy,returned,8
628,SaigonFlex UC-93,Streetwear,Everyday,delivered,8
985,HanoiStreet UC-48,Streetwear,Everyday,paid,8
1520,VietMode RP-12,Outdoor,Activewear,returned,8
1514,VietMode RP-06,Outdoor,Activewear,cancelled,8
1339,VietMode RP-31,Outdoor,Activewear,returned,8
1341,VietMode RP-33,Outdoor,Activewear,cancelled,8
1320,VietMode RP-12,Outdoor,Activewear,shipped,8
240,LotusWear UR-12,Streetwear,Standard,shipped,8
206,IndigoViet UM-08,Streetwear,Balanced,created,8
1605,VietMode RS-43,Outdoor,Premium,cancelled,8
659,SaigonFlex UC-24,Streetwear,Everyday,returned,8
952,HanoiStreet UC-15,Streetwear,Everyday,shipped,8
2151,PhoenixWear UE-04,Streetwear,Performance,returned,8
1201,MekongFit UC-03,Streetwear,Everyday,shipped,8
706,HanoiStreet MA-13,Casual,All-weather,returned,8
1698,NamStyle YY-09,GenZ,Trendy,returned,8
1188,MekongFit UE-24,Streetwear,Performance,cancelled,8
1272,VietMode MA-08,Casual,All-weather,cancelled,8
1252,VietMode MP-20,Casual,Activewear,returned,8
1686,VietMode UE-16,Streetwear,Performance,delivered,8
1868,BambooCraft UM-06,Streetwear,Balanced,returned,8
1866,BambooCraft UM-04,Streetwear,Balanced,returned,8
1868,BambooCraft UM-06,Streetwear,Balanced,cancelled,8
471,SaigonFlex UM-76,Streetwear,Balanced,created,8
2070,UrbanVN UC-05,Streetwear,Everyday,paid,8
2345,VietMotion UE-19,Streetwear,Performance,created,8
2341,VietMotion UE-15,Streetwear,Performance,paid,8
2341,VietMotion UE-15,Streetwear,Performance,shipped,8
2350,VietMotion UE-24,Streetwear,Performance,created,8
2348,VietMotion UE-22,Streetwear,Performance,returned,8
1022,HanoiStreet YY-23,GenZ,Trendy,paid,8
1502,VietMode RP-94,Outdoor,Activewear,delivered,8
1493,VietMode RP-85,Outdoor,Activewear,shipped,8
359,LotusWear UE-80,Streetwear,Performance,returned,8
355,LotusWear UE-76,Streetwear,Performance,delivered,8
1044,MekongFit MA-02,Casual,All-weather,returned,8
1014,HanoiStreet YY-15,GenZ,Trendy,cancelled,8
595,SaigonFlex UC-60,Streetwear,Everyday,shipped,8
1990,UrbanVN RS-09,Outdoor,Premium,created,8
353,LotusWear UE-74,Streetwear,Performance,delivered,8
591,SaigonFlex UC-56,Streetwear,Everyday,paid,8
1497,VietMode RP-89,Outdoor,Activewear,shipped,8
1361,VietMode RP-53,Outdoor,Activewear,delivered,8
1136,MekongFit UM-13,Streetwear,Balanced,shipped,8
501,SaigonFlex UM-06,Streetwear,Balanced,paid,8
1478,VietMode RP-70,Outdoor,Activewear,delivered,8
1937,UrbanVN RP-12,Outdoor,Activewear,shipped,8
523,SaigonFlex UE-11,Streetwear,Performance,cancelled,8
520,SaigonFlex UE-08,Streetwear,Performance,cancelled,8
515,SaigonFlex UE-03,Streetwear,Performance,returned,8
459,SaigonFlex UM-64,Streetwear,Balanced,cancelled,8
2376,VietMotion UC-24,Streetwear,Everyday,created,8
1859,SaigonCore YY-54,GenZ,Trendy,paid,8
1688,NamStyle UE-01,Streetwear,Performance,delivered,8
1847,SaigonCore YY-42,GenZ,Trendy,returned,8
106,DragonWear UM-33,Streetwear,Balanced,returned,8
86,DragonWear UM-13,Streetwear,Balanced,cancelled,8
1707,NamStyle YY-18,GenZ,Trendy,returned,8
1705,NamStyle YY-16,GenZ,Trendy,cancelled,8
1434,VietMode RP-26,Outdoor,Activewear,created,8
1436,VietMode RP-28,Outdoor,Activewear,returned,8
581,SaigonFlex UC-46,Streetwear,Everyday,returned,8
577,SaigonFlex UC-42,Streetwear,Everyday,created,8
1076,MekongFit RP-22,Outdoor,Activewear,cancelled,8
575,SaigonFlex UC-40,Streetwear,Everyday,created,8
2074,UrbanVN UC-09,Streetwear,Everyday,paid,8
529,SaigonFlex UE-17,Streetwear,Performance,returned,8
895,HanoiStreet UE-04,Streetwear,Performance,paid,8
1203,MekongFit UC-05,Streetwear,Everyday,shipped,8
447,SaigonFlex UM-52,Streetwear,Balanced,paid,8
1213,MekongFit UC-15,Streetwear,Everyday,created,8
450,SaigonFlex UM-55,Streetwear,Balanced,returned,8
1392,VietMode RP-84,Outdoor,Activewear,paid,8
563,SaigonFlex UC-28,Streetwear,Everyday,paid,8
1941,UrbanVN RP-16,Outdoor,Activewear,returned,8
2193,VietMotion MA-07,Casual,All-weather,returned,8
1105,MekongFit RP-51,Outdoor,Activewear,paid,8
1106,MekongFit RP-52,Outdoor,Activewear,returned,8
537,SaigonFlex UC-02,Streetwear,Everyday,cancelled,8
1384,VietMode RP-76,Outdoor,Activewear,delivered,8
326,LotusWear UE-47,Streetwear,Performance,delivered,8
267,LotusWear UR-39,Streetwear,Standard,paid,8
1442,VietMode RP-34,Outdoor,Activewear,returned,8
2077,UrbanVN UC-12,Streetwear,Everyday,shipped,8
1124,MekongFit UM-01,Streetwear,Balanced,created,8
1188,MekongFit UE-24,Streetwear,Performance,returned,8
2104,PhoenixWear MA-03,Casual,All-weather,returned,8
1215,MekongFit UC-17,Streetwear,Everyday,created,8
1217,MekongFit UC-19,Streetwear,Everyday,created,8
1811,SaigonCore YY-06,GenZ,Trendy,cancelled,8
1816,SaigonCore YY-11,GenZ,Trendy,cancelled,8
36,DragonWear MA-36,Casual,All-weather,paid,8
422,SaigonFlex UM-27,Streetwear,Balanced,created,8
1214,MekongFit UC-16,Streetwear,Everyday,cancelled,8
2389,VietMotion UC-37,Streetwear,Everyday,created,8
1816,SaigonCore YY-11,GenZ,Trendy,returned,8
1819,SaigonCore YY-14,GenZ,Trendy,shipped,8
1111,MekongFit RP-57,Outdoor,Activewear,cancelled,8
754,HanoiStreet RP-42,Outdoor,Activewear,paid,8
542,SaigonFlex UC-07,Streetwear,Everyday,cancelled,8
2138,PhoenixWear UR-14,Streetwear,Standard,paid,8
797,HanoiStreet RS-01,Outdoor,Premium,created,8
300,LotusWear UE-21,Streetwear,Performance,delivered,8
544,SaigonFlex UC-09,Streetwear,Everyday,cancelled,8
795,HanoiStreet RP-83,Outdoor,Activewear,paid,8
746,HanoiStreet RP-34,Outdoor,Activewear,created,8
1825,SaigonCore YY-20,GenZ,Trendy,returned,7
460,SaigonFlex UM-65,Streetwear,Balanced,paid,7
1243,VietMode MP-11,Casual,Activewear,cancelled,7
1259,VietMode MP-27,Casual,Activewear,cancelled,7
1254,VietMode MP-22,Casual,Activewear,returned,7
455,SaigonFlex UM-60,Streetwear,Balanced,returned,7
658,SaigonFlex UC-23,Streetwear,Everyday,returned,7
973,HanoiStreet UC-36,Streetwear,Everyday,returned,7
1905,BambooCraft UC-24,Streetwear,Everyday,shipped,7
2081,UrbanVN UC-16,Streetwear,Everyday,shipped,7
1227,MekongFit UC-29,Streetwear,Everyday,paid,7
1226,MekongFit UC-28,Streetwear,Everyday,created,7
769,HanoiStreet RP-57,Outdoor,Activewear,created,7
1230,MekongFit UC-32,Streetwear,Everyday,created,7
450,SaigonFlex UM-55,Streetwear,Balanced,paid,7
1815,SaigonCore YY-10,GenZ,Trendy,cancelled,7
1894,BambooCraft UC-13,Streetwear,Everyday,cancelled,7
2103,PhoenixWear MA-02,Casual,All-weather,returned,7
716,HanoiStreet RP-04,Outdoor,Activewear,created,7
687,SaigonFlex UC-52,Streetwear,Everyday,returned,7
2103,PhoenixWear MA-02,Casual,All-weather,shipped,7
204,IndigoViet UM-06,Streetwear,Balanced,returned,7
1007,HanoiStreet YY-08,GenZ,Trendy,shipped,7
1070,MekongFit RP-16,Outdoor,Activewear,paid,7
926,HanoiStreet UE-35,Streetwear,Performance,cancelled,7
2193,VietMotion MA-07,Casual,All-weather,shipped,7
1057,MekongFit RP-03,Outdoor,Activewear,created,7
930,HanoiStreet UE-39,Streetwear,Performance,paid,7
2080,UrbanVN UC-15,Streetwear,Everyday,returned,7
1244,VietMode MP-12,Casual,Activewear,returned,7
1770,SaigonCore UE-05,Streetwear,Performance,delivered,7
1766,SaigonCore UE-01,Streetwear,Performance,returned,7
720,HanoiStreet RP-08,Outdoor,Activewear,cancelled,7
2202,VietMotion MA-16,Casual,All-weather,paid,7
1780,SaigonCore UE-15,Streetwear,Performance,delivered,7
56,DragonWear RP-11,Outdoor,Activewear,delivered,7
416,SaigonFlex UM-21,Streetwear,Balanced,delivered,7
425,SaigonFlex UM-30,Streetwear,Balanced,shipped,7
109,DragonWear UM-36,Streetwear,Balanced,paid,7
92,DragonWear UM-19,Streetwear,Balanced,paid,7
691,SaigonFlex UC-56,Streetwear,Everyday,shipped,7
236,LotusWear UR-08,Streetwear,Standard,returned,7
1008,HanoiStreet YY-09,GenZ,Trendy,paid,7
606,SaigonFlex UC-71,Streetwear,Everyday,created,7
227,LotusWear UM-05,Streetwear,Balanced,cancelled,7
1026,HanoiStreet YY-27,GenZ,Trendy,shipped,7
242,LotusWear UR-14,Streetwear,Standard,cancelled,7
523,SaigonFlex UE-11,Streetwear,Performance,returned,7
1001,HanoiStreet YY-02,GenZ,Trendy,created,7
2360,VietMotion UC-08,Streetwear,Everyday,created,7
500,SaigonFlex UM-05,Streetwear,Balanced,returned,7
1349,VietMode RP-41,Outdoor,Activewear,shipped,7
623,SaigonFlex UC-88,Streetwear,Everyday,returned,7
1513,VietMode RP-05,Outdoor,Activewear,cancelled,7
1524,VietMode RP-16,Outdoor,Activewear,shipped,7
626,SaigonFlex UC-91,Streetwear,Everyday,returned,7
982,HanoiStreet UC-45,Streetwear,Everyday,returned,7
625,SaigonFlex UC-90,Streetwear,Everyday,cancelled,7
839,HanoiStreet UM-23,Streetwear,Balanced,shipped,7
2385,VietMotion UC-33,Streetwear,Everyday,created,7
2381,VietMotion UC-29,Streetwear,Everyday,paid,7
1980,UrbanVN RP-55,Outdoor,Activewear,shipped,7
456,SaigonFlex UM-61,Streetwear,Balanced,created,7
459,SaigonFlex UM-64,Streetwear,Balanced,shipped,7
1936,UrbanVN RP-11,Outdoor,Activewear,paid,7
1909,UrbanVN MA-02,Casual,All-weather,created,7
2094,UrbanVN UC-29,Streetwear,Everyday,paid,7
2094,UrbanVN UC-29,Streetwear,Everyday,shipped,7
440,SaigonFlex UM-45,Streetwear,Balanced,returned,7
2363,VietMotion UC-11,Streetwear,Everyday,returned,7
1540,VietMode RP-32,Outdoor,Activewear,paid,7
634,SaigonFlex UC-99,Streetwear,Everyday,paid,7
632,SaigonFlex UC-97,Streetwear,Everyday,created,7
1548,VietMode RP-40,Outdoor,Activewear,cancelled,7
639,SaigonFlex UC-04,Streetwear,Everyday,returned,7
670,SaigonFlex UC-35,Streetwear,Everyday,shipped,7
1441,VietMode RP-33,Outdoor,Activewear,returned,7
1875,BambooCraft UM-13,Streetwear,Balanced,shipped,7
1680,VietMode UE-10,Streetwear,Performance,returned,7
553,SaigonFlex UC-18,Streetwear,Everyday,returned,7
2227,VietMotion RP-24,Outdoor,Activewear,cancelled,7
479,SaigonFlex UM-84,Streetwear,Balanced,returned,7
65,DragonWear RP-20,Outdoor,Activewear,delivered,7
1763,SaigonCore UR-09,Streetwear,Standard,cancelled,7
471,SaigonFlex UM-76,Streetwear,Balanced,paid,7
1912,UrbanVN MA-05,Casual,All-weather,created,7
1477,VietMode RP-69,Outdoor,Activewear,delivered,7
1089,MekongFit RP-35,Outdoor,Activewear,shipped,7
570,SaigonFlex UC-35,Streetwear,Everyday,cancelled,7
478,SaigonFlex UM-83,Streetwear,Balanced,returned,7
1059,MekongFit RP-05,Outdoor,Activewear,shipped,7
2083,UrbanVN UC-18,Streetwear,Everyday,shipped,7
1489,VietMode RP-81,Outdoor,Activewear,shipped,7
1484,VietMode RP-76,Outdoor,Activewear,shipped,7
1984,UrbanVN RS-03,Outdoor,Premium,returned,7
1347,VietMode RP-39,Outdoor,Activewear,shipped,7
1139,MekongFit UM-16,Streetwear,Balanced,created,7
1142,MekongFit UM-19,Streetwear,Balanced,paid,7
1143,MekongFit UM-20,Streetwear,Balanced,paid,7
688,SaigonFlex UC-53,Streetwear,Everyday,paid,7
534,SaigonFlex UE-22,Streetwear,Performance,shipped,7
335,LotusWear UE-56,Streetwear,Performance,cancelled,7
1125,MekongFit UM-02,Streetwear,Balanced,returned,7
2291,VietMotion UM-06,Streetwear,Balanced,cancelled,7
1413,VietMode RP-05,Outdoor,Activewear,shipped,7
1104,MekongFit RP-50,Outdoor,Activewear,paid,7
1106,MekongFit RP-52,Outdoor,Activewear,paid,7
200,IndigoViet UM-02,Streetwear,Balanced,shipped,7
191,DragonWear UC-03,Streetwear,Everyday,delivered,7
651,SaigonFlex UC-16,Streetwear,Everyday,paid,7
828,HanoiStreet UM-12,Streetwear,Balanced,returned,7
2149,PhoenixWear UE-02,Streetwear,Performance,cancelled,7
291,LotusWear UE-12,Streetwear,Performance,delivered,7
176,DragonWear UE-04,Streetwear,Performance,delivered,7
617,SaigonFlex UC-82,Streetwear,Everyday,shipped,7
103,DragonWear UM-30,Streetwear,Balanced,shipped,7
277,LotusWear UR-49,Streetwear,Standard,cancelled,7
2077,UrbanVN UC-12,Streetwear,Everyday,paid,7
550,SaigonFlex UC-15,Streetwear,Everyday,shipped,7
1103,MekongFit RP-49,Outdoor,Activewear,paid,7
1862,SaigonCore YY-57,GenZ,Trendy,cancelled,7
1863,BambooCraft UM-01,Streetwear,Balanced,returned,7
1871,BambooCraft UM-09,Streetwear,Balanced,returned,7
1958,UrbanVN RP-33,Outdoor,Activewear,shipped,7
1682,VietMode UE-12,Streetwear,Performance,returned,7
493,SaigonFlex UM-98,Streetwear,Balanced,shipped,7
1106,MekongFit RP-52,Outdoor,Activewear,shipped,7
533,SaigonFlex UE-21,Streetwear,Performance,paid,7
1544,VietMode RP-36,Outdoor,Activewear,paid,7
1542,VietMode RP-34,Outdoor,Activewear,paid,7
2099,UrbanVN YY-03,GenZ,Trendy,created,7
1340,VietMode RP-32,Outdoor,Activewear,returned,7
1043,MekongFit MA-01,Casual,All-weather,created,7
1531,VietMode RP-23,Outdoor,Activewear,returned,7
997,HanoiStreet UC-60,Streetwear,Everyday,returned,7
669,SaigonFlex UC-34,Streetwear,Everyday,shipped,7
691,SaigonFlex UC-56,Streetwear,Everyday,paid,7
595,SaigonFlex UC-60,Streetwear,Everyday,paid,7
1497,VietMode RP-89,Outdoor,Activewear,returned,7
1497,VietMode RP-89,Outdoor,Activewear,cancelled,7
666,SaigonFlex UC-31,Streetwear,Everyday,returned,7
662,SaigonFlex UC-27,Streetwear,Everyday,cancelled,7
1879,BambooCraft UM-17,Streetwear,Balanced,shipped,7
544,SaigonFlex UC-09,Streetwear,Everyday,returned,7
1092,MekongFit RP-38,Outdoor,Activewear,returned,7
1317,VietMode RP-09,Outdoor,Activewear,returned,7
1764,SaigonCore UR-10,Streetwear,Standard,delivered,7
1936,UrbanVN RP-11,Outdoor,Activewear,shipped,7
1049,MekongFit MA-07,Casual,All-weather,created,7
1329,VietMode RP-21,Outdoor,Activewear,cancelled,7
485,SaigonFlex UM-90,Streetwear,Balanced,delivered,7
2240,VietMotion RP-37,Outdoor,Activewear,paid,7
2241,VietMotion RP-38,Outdoor,Activewear,created,7
2222,VietMotion RP-19,Outdoor,Activewear,created,7
1994,UrbanVN UM-01,Streetwear,Balanced,created,7
1991,UrbanVN RS-10,Outdoor,Premium,created,7
1326,VietMode RP-18,Outdoor,Activewear,shipped,7
2124,PhoenixWear UM-15,Streetwear,Balanced,cancelled,7
667,SaigonFlex UC-32,Streetwear,Everyday,cancelled,7
541,SaigonFlex UC-06,Streetwear,Everyday,cancelled,7
1507,VietMode RP-99,Outdoor,Activewear,returned,7
2251,VietMotion RP-48,Outdoor,Activewear,created,7
362,LotusWear UE-83,Streetwear,Performance,shipped,7
2128,PhoenixWear UR-04,Streetwear,Standard,delivered,7
1155,MekongFit UR-12,Streetwear,Standard,created,7
682,SaigonFlex UC-47,Streetwear,Everyday,shipped,7
305,LotusWear UE-26,Streetwear,Performance,cancelled,7
1319,VietMode RP-11,Outdoor,Activewear,shipped,7
1203,MekongFit UC-05,Streetwear,Everyday,created,7
1202,MekongFit UC-04,Streetwear,Everyday,cancelled,7
1198,MekongFit UE-34,Streetwear,Performance,cancelled,7
1198,MekongFit UE-34,Streetwear,Performance,returned,7
675,SaigonFlex UC-40,Streetwear,Everyday,created,7
1650,VietMode RS-88,Outdoor,Premium,cancelled,7
435,SaigonFlex UM-40,Streetwear,Balanced,shipped,7
2057,UrbanVN UE-17,Streetwear,Performance,delivered,7
2056,UrbanVN UE-16,Streetwear,Performance,created,7
1230,MekongFit UC-32,Streetwear,Everyday,shipped,7
730,HanoiStreet RP-18,Outdoor,Activewear,shipped,7
2403,VietMotion YY-12,GenZ,Trendy,shipped,7
17,DragonWear MA-17,Casual,All-weather,returned,7
974,HanoiStreet UC-37,Streetwear,Everyday,shipped,7
973,HanoiStreet UC-36,Streetwear,Everyday,paid,7
28,DragonWear MA-28,Casual,All-weather,delivered,7
800,HanoiStreet RS-04,Outdoor,Premium,shipped,7
528,SaigonFlex UE-16,Streetwear,Performance,paid,7
508,SaigonFlex UM-13,Streetwear,Balanced,paid,7
508,SaigonFlex UM-13,Streetwear,Balanced,shipped,7
1376,VietMode RP-68,Outdoor,Activewear,returned,7
1131,MekongFit UM-08,Streetwear,Balanced,paid,7
2369,VietMotion UC-17,Streetwear,Everyday,created,7
882,HanoiStreet UR-28,Streetwear,Standard,returned,7
699,HanoiStreet MA-06,Casual,All-weather,paid,7
1846,SaigonCore YY-41,GenZ,Trendy,returned,7
1362,VietMode RP-54,Outdoor,Activewear,delivered,7
1119,MekongFit RS-07,Outdoor,Premium,paid,7
1120,MekongFit RS-08,Outdoor,Premium,created,7
170,DragonWear UR-41,Streetwear,Standard,cancelled,7
259,LotusWear UR-31,Streetwear,Standard,paid,7
259,LotusWear UR-31,Streetwear,Standard,returned,7
940,HanoiStreet UC-03,Streetwear,Everyday,shipped,7
1878,BambooCraft UM-16,Streetwear,Balanced,returned,7
2371,VietMotion UC-19,Streetwear,Everyday,shipped,7
2373,VietMotion UC-21,Streetwear,Everyday,created,7
36,DragonWear MA-36,Casual,All-weather,created,7
1068,MekongFit RP-14,Outdoor,Activewear,paid,7
246,LotusWear UR-18,Streetwear,Standard,returned,6
261,LotusWear UR-33,Streetwear,Standard,cancelled,6
1227,MekongFit UC-29,Streetwear,Everyday,created,6
1220,MekongFit UC-22,Streetwear,Everyday,cancelled,6
1214,MekongFit UC-16,Streetwear,Everyday,returned,6
740,HanoiStreet RP-28,Outdoor,Activewear,returned,6
165,DragonWear UR-36,Streetwear,Standard,shipped,6
718,HanoiStreet RP-06,Outdoor,Activewear,cancelled,6
311,LotusWear UE-32,Streetwear,Performance,cancelled,6
699,HanoiStreet MA-06,Casual,All-weather,created,6
89,DragonWear UM-16,Streetwear,Balanced,cancelled,6
963,HanoiStreet UC-26,Streetwear,Everyday,created,6
1813,SaigonCore YY-08,GenZ,Trendy,returned,6
973,HanoiStreet UC-36,Streetwear,Everyday,shipped,6
800,HanoiStreet RS-04,Outdoor,Premium,paid,6
801,HanoiStreet RS-05,Outdoor,Premium,delivered,6
754,HanoiStreet RP-42,Outdoor,Activewear,created,6
2171,PhoenixWear UC-01,Streetwear,Everyday,paid,6
17,DragonWear MA-17,Casual,All-weather,shipped,6
9,DragonWear MA-09,Casual,All-weather,shipped,6
949,HanoiStreet UC-12,Streetwear,Everyday,returned,6
1243,VietMode MP-11,Casual,Activewear,returned,6
2150,PhoenixWear UE-03,Streetwear,Performance,shipped,6
447,SaigonFlex UM-52,Streetwear,Balanced,shipped,6
429,SaigonFlex UM-34,Streetwear,Balanced,paid,6
1244,VietMode MP-12,Casual,Activewear,cancelled,6
914,HanoiStreet UE-23,Streetwear,Performance,returned,6
913,HanoiStreet UE-22,Streetwear,Performance,paid,6
2116,PhoenixWear UM-07,Streetwear,Balanced,returned,6
505,SaigonFlex UM-10,Streetwear,Balanced,cancelled,6
362,LotusWear UE-83,Streetwear,Performance,paid,6
1832,SaigonCore YY-27,GenZ,Trendy,cancelled,6
